id,transaction_id,name,item_type_category_id,amount,quantity,confidence
2348a6b3-ee2a-5e23-a1f5-908d54d1dc07,6d249e5f-a930-5559-9d16-d17a3ac61f8b,"Tide hygienic clean detergent, 92 fl oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,33.07,1,0.97
2973ecd6-edb3-5656-a123-25941e8d3a7d,6d249e5f-a930-5559-9d16-d17a3ac61f8b,"Fresh bananas, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,41.79,3,0.94
1e0e1c46-0713-5e58-818e-bad81ca415a9,5ff4a53e-e2ad-5444-94a2-f76d83f90c4c,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,46.39,3,0.88
07fd1ef7-2a4c-5d9d-9be5-08d5582a29e4,5ff4a53e-e2ad-5444-94a2-f76d83f90c4c,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,63.65,3,0.95
81bae3f0-2b66-5025-880d-94fa9989ea7b,5ff4a53e-e2ad-5444-94a2-f76d83f90c4c,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,42.11,2,0.99
0cc25f59-7712-51c5-85e2-1931f6a2a027,5ff4a53e-e2ad-5444-94a2-f76d83f90c4c,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,88.65,1,0.94
ab72a071-1012-5f1d-a4fe-912c73eff046,3f5a3507-d574-54a0-9a95-a71eaaa6708f,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,3.59,3,0.92
88e25e36-5ff3-5e09-a5e5-6417eb968103,3f5a3507-d574-54a0-9a95-a71eaaa6708f,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.41,2,0.79
d1375818-c482-5eee-bd8f-829498c14dc4,3f5a3507-d574-54a0-9a95-a71eaaa6708f,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.08,2,0.88
9679b869-1067-5ecc-bf6b-7d1b051f6947,3f5a3507-d574-54a0-9a95-a71eaaa6708f,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,7.20,1,0.85
01b85b7e-0b82-5787-9352-7f79af9e699a,3f5a3507-d574-54a0-9a95-a71eaaa6708f,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,6.68,2,0.83
e82e9519-4f92-5d2e-b6de-e5aea748467e,3f5a3507-d574-54a0-9a95-a71eaaa6708f,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,7.77,3,0.98
4007f71d-1dbd-5eb5-b228-69b080a02d19,0f3e02e3-8aef-5e10-a6fe-c7ee8dba1cb6,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,54.95,1,0.76
4cb87ff3-34de-5d80-90c2-4eab8fe15414,0f3e02e3-8aef-5e10-a6fe-c7ee8dba1cb6,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,63.46,3,0.79
a00a95b4-4b75-57b4-a694-e1e507b779b8,0f3e02e3-8aef-5e10-a6fe-c7ee8dba1cb6,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,158.57,1,0.81
c36a09d4-bc25-54a4-90c4-c110b8386092,7f0d87b4-d817-5007-ae90-46748bca2519,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,17.85,3,0.89
5c41393e-56a7-5671-b2bb-4e3cf77901c6,7f0d87b4-d817-5007-ae90-46748bca2519,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,23.61,1,0.96
dea1565a-8ee9-5d9e-a268-7ebfa108a5a0,7f0d87b4-d817-5007-ae90-46748bca2519,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,34.90,1,0.89
eb2de8f5-72ab-5862-bed0-5c718beab848,7f0d87b4-d817-5007-ae90-46748bca2519,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,36.97,2,0.97
b2d4426b-fdfa-5054-9807-f0f2a2501981,21f0c6af-c80e-5509-80c6-be25c7389d6e,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,19.22,2,0.92
374b12f9-104a-5c7c-9ca1-86da57a5414e,21f0c6af-c80e-5509-80c6-be25c7389d6e,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,32.01,3,0.92
b8202de3-82c0-5ece-bab6-045657f72a8e,21f0c6af-c80e-5509-80c6-be25c7389d6e,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,17.77,3,0.9
9dc771f0-cc3f-5080-ab5c-7503773976f0,21f0c6af-c80e-5509-80c6-be25c7389d6e,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,33.05,3,0.88
24108c99-cbd5-5d05-a00b-d2a7654db87d,21f0c6af-c80e-5509-80c6-be25c7389d6e,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,41.56,1,0.99
434eaf0e-adc0-5027-b5e5-66598a7ebe97,21f0c6af-c80e-5509-80c6-be25c7389d6e,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,49.61,1,0.78
18936352-f37c-5fa7-b89b-e137822be9cd,4123df51-a0fe-592c-81c1-7f63ce1fbaf8,"Sony WH-CH520 wireless headphones, black",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,18.40,3,0.93
34b8948e-af1f-54c4-bc51-cb5e67ba6126,4123df51-a0fe-592c-81c1-7f63ce1fbaf8,Kindle ebook: personal finance workbook,a9848b00-9c7c-507a-b1f6-7ae28230a56b,35.29,2,0.79
521e67d0-23e0-55cd-91fd-c87a7a7bdf2d,084b0704-52cb-5e9b-9a5e-282d431caf5a,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,4.55,1,0.73
8db6c716-37c8-58d5-9d54-2209d59e8caf,084b0704-52cb-5e9b-9a5e-282d431caf5a,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.15,3,0.83
cae7fe4e-ae0d-5919-a99c-8d4677eae168,084b0704-52cb-5e9b-9a5e-282d431caf5a,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,6.97,2,0.83
2401ce3a-ea74-5f3c-88a4-b643657799e8,084b0704-52cb-5e9b-9a5e-282d431caf5a,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,13.69,3,0.78
9577e728-1a76-55a9-89ae-11e025907533,d494d0ba-55f8-5334-9bed-aa01e6edf44e,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,21.28,3,0.95
dbce5dc7-81f8-53ba-a45a-5b7e2dacddfb,d494d0ba-55f8-5334-9bed-aa01e6edf44e,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,27.09,3,0.86
f959391e-4b27-5dea-9214-4cff2965fbbf,d494d0ba-55f8-5334-9bed-aa01e6edf44e,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,22.70,3,0.72
cf7dde95-b31c-5f5b-932e-4c065b4320cd,d494d0ba-55f8-5334-9bed-aa01e6edf44e,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,24.13,3,0.74
12b02e3d-81b1-5c26-9acf-ffddc935f2ad,d494d0ba-55f8-5334-9bed-aa01e6edf44e,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,26.46,1,0.82
4dfb24b4-09e5-529d-98ef-aea0924a7f5b,d494d0ba-55f8-5334-9bed-aa01e6edf44e,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,48.35,1,0.74
b1443284-7de3-5c47-a381-f27f5035c28d,fac59e14-8949-5520-821d-de57be090c39,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,25.78,1,0.76
9aa77104-a139-5e0f-a9ae-c93cfd1e22c6,fac59e14-8949-5520-821d-de57be090c39,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,14.94,3,0.95
8d71cab7-7cac-5bb7-82b7-6f638b47e639,fac59e14-8949-5520-821d-de57be090c39,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,18.21,1,0.95
4e4dbc60-4cb5-5def-b288-70bd0da06f7b,fac59e14-8949-5520-821d-de57be090c39,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,33.46,3,0.94
8410cd9a-b5f4-5b2e-9255-8b0d6d095d32,fac59e14-8949-5520-821d-de57be090c39,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,47.12,1,0.95
1c5c0c72-0aca-5670-95c6-a285069faa3f,9e374b85-4f17-5a95-8cb9-6cd9cded45fe,Chips and tomatillo salsa,9f0065b4-325d-5ecd-9328-d24b02759cfc,3.30,1,0.87
d23e0471-a35b-5b92-ab3a-7a3ca74317c4,9e374b85-4f17-5a95-8cb9-6cd9cded45fe,Chips and tomatillo salsa,9f0065b4-325d-5ecd-9328-d24b02759cfc,3.37,2,0.83
c62b82af-744a-5427-9963-d2f298af121c,9e374b85-4f17-5a95-8cb9-6cd9cded45fe,Chicken burrito bowl with guacamole,9f0065b4-325d-5ecd-9328-d24b02759cfc,2.70,1,0.94
bb3f1a2d-7eb8-525e-8b1b-ddc68c7ef6d1,9e374b85-4f17-5a95-8cb9-6cd9cded45fe,"Steak tacos, three count",9f0065b4-325d-5ecd-9328-d24b02759cfc,7.98,3,0.71
49fc9951-5759-5789-908f-618b27b80453,5ed668e2-1f1e-5db8-87b9-7c1d12419313,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,26.65,3,0.79
b2ca24b4-5341-53ab-b60b-ca71c16a10e6,5ed668e2-1f1e-5db8-87b9-7c1d12419313,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,17.57,2,0.95
6edf7b63-9b0a-5561-902a-4208efa80381,5ed668e2-1f1e-5db8-87b9-7c1d12419313,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,31.22,3,0.72
647e9236-aefc-504c-88cc-13025f310345,5ed668e2-1f1e-5db8-87b9-7c1d12419313,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,53.73,3,0.78
b5f18d47-643f-5343-94ba-f8b21e40e537,e3988bb2-7383-5ced-8c09-47a50d2d63cb,"Amazon Basics braided HDMI cable, 6 ft",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,13.73,3,0.98
11915484-1f06-5f18-9488-5881afb968c0,e3988bb2-7383-5ced-8c09-47a50d2d63cb,"Anker 20W USB-C fast charger, white",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,13.01,2,0.73
6a76c026-2c1b-50fd-aa61-e196b02c5f18,e3988bb2-7383-5ced-8c09-47a50d2d63cb,"Ninja replacement blender cups, 2-pack",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,10.34,3,0.92
e3d37be9-f500-5e19-93ca-690649bdb9eb,e3988bb2-7383-5ced-8c09-47a50d2d63cb,"Sony WH-CH520 wireless headphones, black",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,9.74,3,0.93
9dc39808-3669-58eb-ae43-db1dd1100742,e3988bb2-7383-5ced-8c09-47a50d2d63cb,"Sony WH-CH520 wireless headphones, black",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,22.01,2,0.76
2c579d0d-5e9f-54e2-bfc5-52c52bb1a2f5,73e7b2f9-650a-5dea-8a26-3281c4278fb6,"Tide hygienic clean detergent, 92 fl oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,15.14,3,0.96
1f1f611b-d89f-5194-899e-96fcbd98f9d0,73e7b2f9-650a-5dea-8a26-3281c4278fb6,"Marketside rotisserie chicken, hot",9f0065b4-325d-5ecd-9328-d24b02759cfc,14.26,3,0.88
f16d60ec-b1eb-5e8e-8fcb-5d4a087f3186,73e7b2f9-650a-5dea-8a26-3281c4278fb6,"Tide hygienic clean detergent, 92 fl oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,12.04,1,0.8
491ffd6d-5cdf-5307-8136-4cf960e97929,73e7b2f9-650a-5dea-8a26-3281c4278fb6,"Tide hygienic clean detergent, 92 fl oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,21.62,2,0.75
c1afc9e2-6a87-50d3-92d0-c43fd35d8bad,827649a9-c802-5ec3-a14f-9b77944e4e7b,"Apple AirTag, single pack",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,13.60,2,0.79
aecab358-69f1-5fb2-b8c3-d83c1408f3b5,827649a9-c802-5ec3-a14f-9b77944e4e7b,"Apple AirTag, single pack",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,20.58,2,0.92
cedfed8c-f63f-52ef-8d7e-f3d49217ed69,827649a9-c802-5ec3-a14f-9b77944e4e7b,Logitech MX Master 3S wireless mouse,dfc56eef-4ac9-50ce-b4c8-81cc669c4374,32.60,1,0.74
cc93f2a0-ef9a-5f52-9c3a-4d961ba4091d,827649a9-c802-5ec3-a14f-9b77944e4e7b,"SanDisk Extreme portable SSD, 1TB",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,37.14,1,0.98
9be78c80-2f0b-55e3-b1ac-be41ea972a67,f769f825-4d20-5b15-bbec-f9137dffd19f,"Good & Gather organic whole milk, 1 gal",968cb096-c18d-575b-81f5-6d06a9ee3a17,5.64,3,0.94
601ba408-b463-5420-8038-a1c6b7a5129f,f769f825-4d20-5b15-bbec-f9137dffd19f,"Good & Gather organic whole milk, 1 gal",968cb096-c18d-575b-81f5-6d06a9ee3a17,11.42,2,0.8
1d29000b-93a4-5ad9-baf9-c1fd3e13ad34,f769f825-4d20-5b15-bbec-f9137dffd19f,"Good & Gather organic whole milk, 1 gal",968cb096-c18d-575b-81f5-6d06a9ee3a17,9.56,2,0.88
0fc23409-9c72-58c2-94a4-a77fa26232c4,f769f825-4d20-5b15-bbec-f9137dffd19f,Cat & Jack kids graphic t-shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,11.12,2,0.92
c756ab88-2c1b-5f91-85b7-68b7af3891a4,f769f825-4d20-5b15-bbec-f9137dffd19f,Cat & Jack kids graphic t-shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,9.80,2,0.89
f3ea0cef-026d-5d37-8474-7e75a11cd726,f769f825-4d20-5b15-bbec-f9137dffd19f,Cat & Jack kids graphic t-shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,16.28,2,0.95
891ab6f2-6534-56b2-86ce-9f9f5a2c14b8,358447d4-b3aa-5e04-a22f-0ba2f975a21e,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,25.54,3,0.82
34227153-83e0-550f-8dd3-e2d4914b5959,358447d4-b3aa-5e04-a22f-0ba2f975a21e,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,42.22,3,0.73
99e39a3e-dffe-58d0-a2c6-f342ef9060df,173852af-742b-5871-ac0a-6cdf6591af42,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,58.94,2,0.7
16f927da-403a-57e7-ba41-db7ce303258e,173852af-742b-5871-ac0a-6cdf6591af42,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,79.42,3,0.8
98b46021-923b-54a9-997d-2f83b0805e70,2a5905df-c790-57c5-88e9-e9e9587f36d7,Grande oat milk latte,1f008adf-0619-503a-a18b-d7efc791afea,1.64,3,0.88
a8a6316f-82b4-5b80-9c86-aba9178d93c5,2a5905df-c790-57c5-88e9-e9e9587f36d7,Grande oat milk latte,1f008adf-0619-503a-a18b-d7efc791afea,1.96,2,0.96
fdf133d1-a415-593f-b8b9-6f2c37cd640d,2a5905df-c790-57c5-88e9-e9e9587f36d7,Spinach feta breakfast wrap,9f0065b4-325d-5ecd-9328-d24b02759cfc,1.80,2,0.95
5c65d113-3db7-55b5-be42-6e8032e60af9,2a5905df-c790-57c5-88e9-e9e9587f36d7,Iced brown sugar shaken espresso,1f008adf-0619-503a-a18b-d7efc791afea,2.28,3,0.87
48015799-6e59-5af7-ab33-ebd155d1e7b3,ea409c95-8152-5307-ae46-c5cbcdc3f1ee,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,49.45,2,0.79
09656e3c-8ddc-5480-a23e-c148bb5154f1,ea409c95-8152-5307-ae46-c5cbcdc3f1ee,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,48.72,1,0.86
3d9da012-c328-5f94-a4d5-198bafb10b6a,ea409c95-8152-5307-ae46-c5cbcdc3f1ee,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,60.09,2,0.73
ebd48f26-6d0b-508c-a381-e65d03fb4952,ea409c95-8152-5307-ae46-c5cbcdc3f1ee,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,73.64,1,0.83
44ed57fb-0604-5394-8fc9-3dd71ac62e53,7734a261-6f79-5cda-a113-d74595e95ce3,"CVS Health ibuprofen 200mg caplets, 100 ct",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,3.18,1,0.99
656a98ea-50fd-5844-b36e-0ddb5d76158e,7734a261-6f79-5cda-a113-d74595e95ce3,"CVS Health ibuprofen 200mg caplets, 100 ct",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,2.64,3,0.87
a1a22392-7079-57c2-b40c-6dab5a268ec5,7734a261-6f79-5cda-a113-d74595e95ce3,Neutrogena Ultra Sheer sunscreen SPF 55,875ccc19-66e7-5835-86a5-73be20384685,3.09,3,0.79
863c522c-3e30-5668-820a-d54da9d653f7,7734a261-6f79-5cda-a113-d74595e95ce3,"Colgate Optic White toothpaste, 4.2 oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.00,3,0.86
d50e4440-bb5d-5fcf-809e-52003d362e49,7734a261-6f79-5cda-a113-d74595e95ce3,"Band-Aid flexible fabric bandages, 30 ct",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,6.05,3,0.87
9d0e0c46-5370-56f0-96c8-16b1eb9e8e5f,d1744aeb-7ffe-546c-b23f-ff879906f830,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,28.60,2,0.92
9cc982be-b9c1-589f-930f-4374077fd04d,d1744aeb-7ffe-546c-b23f-ff879906f830,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,40.54,2,0.95
adb6424c-a796-5ae2-b10f-5da839f701f9,d1744aeb-7ffe-546c-b23f-ff879906f830,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,77.73,3,0.98
6637b778-2f4d-591a-a95f-707e3692aa65,3216ed05-bfc4-5b5f-9eed-f54147b9f376,Home Chef ready-to-cook salmon meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,9.04,1,0.98
ee50afa1-5850-5cff-867b-94513849a9d7,3216ed05-bfc4-5b5f-9eed-f54147b9f376,Home Chef ready-to-cook salmon meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,11.97,3,0.81
51b5aba4-4b3a-5ef5-90f4-41ea7af18133,3216ed05-bfc4-5b5f-9eed-f54147b9f376,Private Selection sourdough bread,9f0065b4-325d-5ecd-9328-d24b02759cfc,16.06,1,0.9
d8eef0d1-2090-51d7-87d0-c68215faf70b,d4451e9c-542a-570d-a5b7-91ae73e40fa4,Charter Club wrinkle-resistant dress shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,40.48,1,0.83
48d95596-5676-5022-a0b0-02229f7954a7,d4451e9c-542a-570d-a5b7-91ae73e40fa4,Clinique moisture surge gel cream,875ccc19-66e7-5835-86a5-73be20384685,50.15,1,0.72
302aee79-ee0f-5d81-816b-fcd6db17b295,d4451e9c-542a-570d-a5b7-91ae73e40fa4,Charter Club wrinkle-resistant dress shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,48.61,1,1.0
45ced018-b2a8-5e33-9287-78cf36cb978f,d4451e9c-542a-570d-a5b7-91ae73e40fa4,Clinique moisture surge gel cream,875ccc19-66e7-5835-86a5-73be20384685,100.96,3,0.88
d4cbf08d-2db3-55b5-9b36-b948e40d40a3,bcc73c4a-46e4-58b2-96bb-e7a1e908d5db,"Marketside rotisserie chicken, hot",9f0065b4-325d-5ecd-9328-d24b02759cfc,2.39,1,1.0
91d689bf-cc9e-58eb-a90e-dd8ad442b30d,bcc73c4a-46e4-58b2-96bb-e7a1e908d5db,"Marketside rotisserie chicken, hot",9f0065b4-325d-5ecd-9328-d24b02759cfc,3.98,3,0.74
6233c4e3-885c-5e47-a3de-d7fccda68794,bcc73c4a-46e4-58b2-96bb-e7a1e908d5db,"Equate daily multivitamin tablets, 200 count",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.64,3,0.76
dfccce92-83b1-5353-ab3a-78cbd4070ccf,bcc73c4a-46e4-58b2-96bb-e7a1e908d5db,"Fresh bananas, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,6.30,2,0.87
131133e3-c0e0-5c18-905e-194ccbd9e81c,d7b9382b-1805-5209-b5a3-d35ab7ba5c3a,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,53.96,2,0.77
2c4e6b62-3e4c-5dd4-acf4-d8261ac06f7a,d7b9382b-1805-5209-b5a3-d35ab7ba5c3a,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,144.34,3,0.98
7240521c-a2cb-52ee-81b4-61f30f970a79,480a3ffc-fce9-5b27-b713-273f4136435f,Home Chef ready-to-cook salmon meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,10.57,2,0.87
c1587c65-8437-5549-9068-644148e7520d,480a3ffc-fce9-5b27-b713-273f4136435f,"Kroger purified water, 24 pack",1f008adf-0619-503a-a18b-d7efc791afea,10.42,1,0.91
c9e1717f-e1d9-5ef0-93c9-ada7457781ae,480a3ffc-fce9-5b27-b713-273f4136435f,Home Chef ready-to-cook salmon meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,8.31,3,0.71
5028d407-f85b-5fbf-bb6a-14c110478692,480a3ffc-fce9-5b27-b713-273f4136435f,"Kroger gala apples, 3 lb bag",968cb096-c18d-575b-81f5-6d06a9ee3a17,9.19,1,0.84
ef14b8c6-ec43-5e9a-a535-31360036f76f,480a3ffc-fce9-5b27-b713-273f4136435f,Home Chef ready-to-cook salmon meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,19.11,1,0.72
450c360c-c993-5ada-8ac4-2cfb1d55879e,480a3ffc-fce9-5b27-b713-273f4136435f,"Kroger purified water, 24 pack",1f008adf-0619-503a-a18b-d7efc791afea,24.18,3,0.98
d6b73871-e24f-56e9-a9bb-44eb80df094b,7f1a9698-0326-58f8-a46b-1abff6611bd3,"SanDisk Extreme portable SSD, 1TB",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,44.91,3,0.79
0b91398f-2050-57d3-9e7b-20ad99674fe5,7f1a9698-0326-58f8-a46b-1abff6611bd3,"SanDisk Extreme portable SSD, 1TB",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,107.62,3,0.98
5c0c44d8-4f17-52ba-9a44-8cf13caa4bbd,b5e95d46-c7d2-5377-9aa4-f22bb049802a,"Good & Gather organic whole milk, 1 gal",968cb096-c18d-575b-81f5-6d06a9ee3a17,3.95,1,0.81
eabd07d1-144f-50f0-82ea-1e1a46c48722,b5e95d46-c7d2-5377-9aa4-f22bb049802a,Cat & Jack kids graphic t-shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,2.99,3,0.73
bca42cd7-13c2-5d2d-97be-4eb318715516,b5e95d46-c7d2-5377-9aa4-f22bb049802a,"Up & Up paper towels, 6 double rolls",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,7.03,1,0.82
1a09ae0b-d119-5dd8-a5ae-ca2ad0e74e29,a1c49df4-3ca5-5121-b78e-e55481061401,"Regular unleaded fuel, pump 4",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,8.38,2,0.87
d2e8a737-3193-5aa0-baf8-9b0d2a2b9140,a1c49df4-3ca5-5121-b78e-e55481061401,Car wash express package,b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,11.82,2,0.9
cdf5679a-eefc-597c-91e6-9859c40b5ade,a1c49df4-3ca5-5121-b78e-e55481061401,Car wash express package,b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,9.93,2,0.99
ec222221-92be-5ebb-b939-f16df376613e,a1c49df4-3ca5-5121-b78e-e55481061401,Bottled water and road snack,9f0065b4-325d-5ecd-9328-d24b02759cfc,13.23,1,0.92
6e6bfd5e-267e-5a16-9c6c-37aa1dc2e4c3,a1c49df4-3ca5-5121-b78e-e55481061401,Bottled water and road snack,9f0065b4-325d-5ecd-9328-d24b02759cfc,18.18,2,0.8
9a0af172-ac73-5e14-aba4-8a8a603ceb7b,1cb5e92c-bd8b-5d25-908b-484b3c2c77ef,Charter Club wrinkle-resistant dress shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,12.81,3,0.92
3d09cd61-a9c4-5c58-9c5d-35876ce38684,1cb5e92c-bd8b-5d25-908b-484b3c2c77ef,Charter Club wrinkle-resistant dress shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,27.76,3,0.89
dada5381-aa08-5202-b2c6-5c34de4f5682,1cb5e92c-bd8b-5d25-908b-484b3c2c77ef,Hotel Collection bath robe,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,29.21,1,0.89
4d46fdd7-4c71-53ad-81b6-c5b790b675b8,e4e69e75-97db-5144-9511-bf578a26bcfc,Clinique moisture surge gel cream,875ccc19-66e7-5835-86a5-73be20384685,22.61,1,0.81
fc492f9f-4cb0-51ec-8923-34076d05a969,e4e69e75-97db-5144-9511-bf578a26bcfc,Clinique moisture surge gel cream,875ccc19-66e7-5835-86a5-73be20384685,17.04,3,0.84
5fc101b1-a9c4-597d-97fc-ea262a923117,e4e69e75-97db-5144-9511-bf578a26bcfc,Hotel Collection bath robe,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,30.37,2,0.98
