id,household_id,account_id,owner_user_id,merchant_id,amount,currency,base_amount,fx_rate,txn_date,category_id,status,source_document_id,source_channel,flags,notes,confidence,external_id,created_at
3d5bad4d-5226-53b9-9ae8-4d121b100568,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,a00cde6f-8b9f-5006-9541-fdeeb8008d4f,-87.96,USD,-87.96,,2026-04-07,12915486-2f7b-557e-9d40-6d2f4442ed6d,confirmed,,manual,{},AMZN MKTP US*3022,0.75,,2026-04-07T00:00:00
be4cad0b-985e-520e-8bd4-6224e8c906f4,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,2b4a9416-2f9a-5c84-8a99-089c2a8da440,-133.81,USD,-133.81,,2026-04-07,0c9330d7-1154-5540-9033-ff3ccdfd842d,confirmed,,plaid,{'recurring': True},COMCAST 7119,0.74,,2026-04-07T00:00:00
e982b0ab-2d1c-59d4-8251-14b5ce9cf1ec,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,bbc36a1d-bf0a-5d6c-ae4f-ff309f63cf39,-311.80,USD,-311.80,,2026-04-08,aee92619-ae79-565c-a988-70e59f94bc78,confirmed,,manual,{},BEST BUY,0.95,,2026-04-08T00:00:00
74f1c773-1e58-5cc3-9d0d-e7f436fb19e7,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-159.57,USD,-159.57,,2026-04-08,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #7506 DEBIT,0.76,,2026-04-08T00:00:00
508c3602-ef52-5819-9ef9-8fa6c377aa76,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,8b093965-626b-562e-ba34-3a2ae16c7328,-10.45,USD,-10.45,,2026-04-09,a519e456-2deb-59d8-a983-e0e4e0e88abb,confirmed,,manual,{},PLANET FITNESS,0.99,,2026-04-09T00:00:00
df49cfd9-36bb-579c-8836-bc3060ed6936,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,bbc36a1d-bf0a-5d6c-ae4f-ff309f63cf39,-323.42,USD,-323.42,,2026-04-09,c163ef62-5201-5cb2-bf0d-781443a4e5aa,draft,,manual,{},BEST BUY,0.95,,2026-04-09T00:00:00
f2fbf76d-737b-5651-8dc9-8cfba2220ad1,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,2b4a9416-2f9a-5c84-8a99-089c2a8da440,-94.03,USD,-94.03,,2026-04-09,2d123316-c022-5b31-8284-b23e61b8e6d0,confirmed,,manual,{},COMCAST 3527,0.81,,2026-04-09T00:00:00
5e067d48-6e38-5d64-975b-ddd9eb2c806e,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-84.04,USD,-84.04,,2026-04-09,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #2092 DEBIT,0.94,,2026-04-09T00:00:00
a0fa6a49-48a7-5506-8551-69a93101479c,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,16a24acb-ea67-57eb-a942-246e8cd94297,-11.99,USD,-11.99,,2026-04-09,b2297a61-f8d6-53cc-b11d-49ea16c81db3,confirmed,,manual,{},GOOGLE *YOUTUBE PREMIUM,0.82,,2026-04-09T00:00:00
e90a82cd-040c-5217-a8b8-86242a318726,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-119.96,USD,-119.96,,2026-04-10,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #2179 DEBIT,0.78,,2026-04-10T00:00:00
bef5621e-a7c5-5dd0-b075-00730f21f95b,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,68f0922a-39b9-507c-92a6-e2500de5f321,-189.55,USD,-189.55,,2026-04-10,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{'recurring': True},COSTCO WHSE #6861,0.71,,2026-04-10T00:00:00
dd57d1a2-336f-5d98-b9fc-072dab63cade,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,2b4a9416-2f9a-5c84-8a99-089c2a8da440,-105.45,USD,-105.45,,2026-04-11,bf16b8ec-849c-50c6-9240-c9ae62d9ba69,confirmed,,manual,{},COMCAST 2215,0.94,,2026-04-11T00:00:00
a065e6eb-5d97-57fa-b569-b5f4aace5d80,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,158297b6-5a99-547c-9a9d-4e9a859d9dab,-8.52,USD,-8.52,,2026-04-11,fa112a1b-3269-5304-b7dc-1ef8de5dddc0,confirmed,,plaid,{'recurring': True},STARBUCKS 9924 ,0.91,,2026-04-11T00:00:00
934e95a2-55ab-5238-9d0d-dffa233161e9,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-108.71,USD,-108.71,,2026-04-11,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #9396 PAYMENT,0.75,,2026-04-11T00:00:00
83f6532c-d144-541d-88eb-6e79955ff6c2,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-92.60,USD,-92.60,,2026-04-11,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #5654 ,0.83,,2026-04-11T00:00:00
c172c210-2eda-5705-b0ff-a3c724054901,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,b8eadc23-f654-5613-9f2a-cf111cf0ed88,-47.27,USD,-47.27,,2026-04-11,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},TRADER JOE'S #8375,0.76,,2026-04-11T00:00:00
9a4da279-2a51-5fa6-bbae-f54c1540e9f0,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-214.22,USD,-214.22,,2026-04-12,ccb8e507-d6df-51d3-9c6b-2af43847184c,draft,,manual,{},HOME DEPOT #1616 ,0.99,,2026-04-12T00:00:00
04aa100b-c727-535d-b38d-3236da62c2dd,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,b8eadc23-f654-5613-9f2a-cf111cf0ed88,-61.74,USD,-61.74,,2026-04-12,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,plaid,{},TRADER JOE'S #6730,0.9,,2026-04-12T00:00:00
e075ce0e-3fd9-50f0-be56-2f00044cb7d4,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-264.28,USD,-264.28,,2026-04-12,bdba84aa-8286-5caf-8252-985e2f2f3c1a,confirmed,,manual,{},HOME DEPOT #6036 PAYMENT,0.82,,2026-04-12T00:00:00
1319db95-20dc-502c-8b0f-310963f68757,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,8b093965-626b-562e-ba34-3a2ae16c7328,-19.12,USD,-19.12,,2026-04-13,8d5d7df5-91ea-5998-8eea-33179599a118,confirmed,,plaid,{},PLANET FITNESS,0.71,,2026-04-13T00:00:00
2b94686d-f2ac-5cf2-a388-6f8cafb3ef36,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-129.24,USD,-129.24,,2026-04-13,bf16b8ec-849c-50c6-9240-c9ae62d9ba69,confirmed,,manual,{'recurring': True},VERIZON WIRELESS 5082,0.93,,2026-04-13T00:00:00
b47cfd4a-16f6-5804-a926-1e3c97cea119,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,f2a9ca2a-37af-503e-8036-0623ac1a9dbc,-10.47,USD,-10.47,,2026-04-13,961ca9c0-9d0b-50b0-8dad-f7ef999ec988,confirmed,,manual,{},APPLE.COM/BILL,0.84,,2026-04-13T00:00:00
d86f01bf-08f8-5238-8431-25e49c83b0fb,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-101.00,USD,-101.00,,2026-04-13,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,plaid,{},HOME DEPOT #7250 DEBIT,0.95,,2026-04-13T00:00:00
2ff4e6fc-21ea-558b-843a-5af4a7446537,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,1796e996-84d5-5ef5-a717-a953e2e49c08,-288.14,USD,-288.14,,2026-04-14,79c60cc2-48aa-5f74-8871-3cb616b26e25,confirmed,,manual,{},MARRIOTT,0.73,,2026-04-14T00:00:00
f047fb1b-51f1-504c-8091-206893d74fd3,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,68f0922a-39b9-507c-92a6-e2500de5f321,-110.09,USD,-110.09,,2026-04-14,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,plaid,{},COSTCO WHSE #7674,0.77,,2026-04-14T00:00:00
21891fd7-3efc-5ccc-ae72-ac37fc6fb702,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,c905592e-a82b-5c8e-904a-d39c475430ef,-44.41,USD,-44.41,,2026-04-14,51fda6e9-fdf8-5107-ac9c-83867d45beb7,confirmed,,manual,{},SHELL OIL 7249 DEBIT,0.99,,2026-04-14T00:00:00
53d2a5fb-21b1-57f0-9875-46f4b4fd7aef,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,4af9f4ae-4781-5cb6-8281-5c9f09d25ac0,-31.89,USD,-31.89,,2026-04-15,961ca9c0-9d0b-50b0-8dad-f7ef999ec988,confirmed,,plaid,{},TARGET 4830 DEBIT,0.87,,2026-04-15T00:00:00
0b9b0322-ad1e-5bd1-b447-c4dce4803986,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,1796e996-84d5-5ef5-a717-a953e2e49c08,-185.50,USD,-185.50,,2026-04-15,79c60cc2-48aa-5f74-8871-3cb616b26e25,confirmed,,manual,{},MARRIOTT,0.92,,2026-04-15T00:00:00
f49095ad-6c0d-5b97-9611-a1a0b45af072,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-274.42,USD,-274.42,,2026-04-15,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #3795 PURCHASE,0.99,,2026-04-15T00:00:00
d91905c6-99ed-5bbb-bcb9-5a974347cc1d,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,b7475634-9a3f-5b47-9978-5578a1ceb107,-171.93,USD,-171.93,,2026-04-16,bcbbc4c0-8642-5b1f-ad56-562045f80345,confirmed,,manual,{},MACY'S,0.91,,2026-04-16T00:00:00
0461ef3b-1525-5539-814c-fd00386db49b,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,c9ef2dab-c18a-5c65-bdc7-b6b34f18356e,-18.48,USD,-18.48,,2026-04-16,f4256214-1f20-597d-abac-553feefc5cd8,confirmed,,manual,{},CVS PHARMACY #9308,0.76,,2026-04-16T00:00:00
6834762d-9b77-54f7-a79b-b19b0b6f47af,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-48.98,USD,-48.98,,2026-04-16,ccb8e507-d6df-51d3-9c6b-2af43847184c,draft,,manual,{'recurring': True},HOME DEPOT #4861 PAYMENT,0.92,,2026-04-16T00:00:00
edb758fe-b79f-5c94-afc9-10288a37876a,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,2d8b3f27-58fe-5583-8d7e-995c79ade98a,-42.06,USD,-42.06,,2026-04-17,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{'recurring': True},KROGER #2671,0.92,,2026-04-17T00:00:00
9e7270fc-bda6-598a-bd4d-0e9a5d7883d8,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,158297b6-5a99-547c-9a9d-4e9a859d9dab,-6.66,USD,-6.66,,2026-04-17,5638caff-364a-55b0-9433-607e4844f64b,confirmed,,plaid,{},STARBUCKS 1192 PAYMENT,0.81,,2026-04-17T00:00:00
14462067-ebc1-5a06-b784-abf021d79de2,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,b7475634-9a3f-5b47-9978-5578a1ceb107,-63.58,USD,-63.58,,2026-04-17,d4c1f95d-47e8-52f6-8df9-eeb79b606fda,confirmed,,plaid,{},MACY'S,0.89,,2026-04-17T00:00:00
f3ca6d45-aa0a-5e13-afba-6b18a371db76,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d553f2a4-b2c8-570b-8de4-81fa86437869,-31.23,USD,-31.23,,2026-04-18,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},WALMART 7590 PURCHASE,0.94,,2026-04-18T00:00:00
72cdcd61-3d8e-5f22-8158-2e024fba0621,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-27.18,USD,-27.18,,2026-04-18,077786c2-88f8-517e-9a65-266b802523c4,confirmed,,manual,{},HOME DEPOT #6492 PAYMENT,0.87,,2026-04-18T00:00:00
1eaede58-97a8-5f08-abe9-bf136185029a,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-71.13,USD,-71.13,,2026-04-18,0c9330d7-1154-5540-9033-ff3ccdfd842d,confirmed,,manual,{},VERIZON WIRELESS 7096,0.86,,2026-04-18T00:00:00
fe071056-6eb1-596f-8ec4-77ebf58ae929,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,808b3755-614e-5b7e-ba90-ef88c5558ae5,-32.13,USD,-32.13,,2026-04-18,51fda6e9-fdf8-5107-ac9c-83867d45beb7,confirmed,,manual,{},LYFT,0.72,,2026-04-18T00:00:00
64f65a8c-b896-5ce4-927d-ce624fe74cd1,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,c9ef2dab-c18a-5c65-bdc7-b6b34f18356e,-20.48,USD,-20.48,,2026-04-19,78973b8a-ca75-5365-a413-1efb5fe538d0,confirmed,,manual,{},CVS PHARMACY #6139,0.78,,2026-04-19T00:00:00
98e9bd1a-72c4-5788-843e-e6c7c5305031,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,aed3c2eb-e1aa-5aab-aed0-039beaa9a52d,-9.99,USD,-9.99,,2026-04-19,b2297a61-f8d6-53cc-b11d-49ea16c81db3,confirmed,,manual,{},SPOTIFY USA,0.91,,2026-04-19T00:00:00
5491a987-f3c0-55e3-9c99-c2328782cfb1,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-211.70,USD,-211.70,,2026-04-19,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #3672 PAYMENT,0.85,,2026-04-19T00:00:00
6519e015-b986-5459-b4c6-5a24e66117a0,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,b7475634-9a3f-5b47-9978-5578a1ceb107,-235.34,USD,-235.34,,2026-04-19,d4c1f95d-47e8-52f6-8df9-eeb79b606fda,confirmed,,manual,{},MACY'S,0.73,,2026-04-19T00:00:00
9e3c39d6-d847-5cf1-a6d3-c0e241d67828,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,808b3755-614e-5b7e-ba90-ef88c5558ae5,-30.75,USD,-30.75,,2026-04-19,f43ab923-88d2-5d30-b514-e67d3c90367a,confirmed,,manual,{},LYFT,0.83,,2026-04-19T00:00:00
70b2e382-dda6-5ed8-af21-0ad48da75b58,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,78bab17d-4ce4-5345-97e7-6969d2e7a5e9,-698.49,USD,-698.49,,2026-04-19,7dc4d185-914f-5736-9f4d-8756e08d9766,confirmed,,manual,{'recurring': True},DELTA AIR LINES 4339,0.72,,2026-04-19T00:00:00
14cafbc2-fd16-5dbc-87eb-6e92877d5c3b,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,c9ef2dab-c18a-5c65-bdc7-b6b34f18356e,-20.92,USD,-20.92,,2026-04-20,71b656bc-548e-5020-b191-229e68650021,confirmed,,manual,{},CVS PHARMACY #5992,0.9,,2026-04-20T00:00:00
3f31f8df-eb10-58b6-854d-2c2f87c97491,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-87.71,USD,-87.71,,2026-04-20,0c9330d7-1154-5540-9033-ff3ccdfd842d,confirmed,,manual,{},VERIZON WIRELESS 2037,0.97,,2026-04-20T00:00:00
79761693-9998-5eeb-9898-ddd4e87836e9,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-250.27,USD,-250.27,,2026-04-20,077786c2-88f8-517e-9a65-266b802523c4,confirmed,,manual,{},HOME DEPOT #9818 DEBIT,0.72,,2026-04-20T00:00:00
1643e955-eb03-5795-9b94-32cf32ad746f,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,808b3755-614e-5b7e-ba90-ef88c5558ae5,-20.10,USD,-20.10,,2026-04-21,f43ab923-88d2-5d30-b514-e67d3c90367a,confirmed,,plaid,{},LYFT,0.9,,2026-04-21T00:00:00
d6d3c15d-c88a-540a-bad0-5209448893d1,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-141.84,USD,-141.84,,2026-04-21,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #7750 ,0.83,,2026-04-21T00:00:00
048aaa55-56bf-50ba-afc8-3599469b3316,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,b7475634-9a3f-5b47-9978-5578a1ceb107,-177.68,USD,-177.68,,2026-04-22,ba8264d5-be92-573d-bee0-fc77ba1eba53,confirmed,,plaid,{'recurring': True},MACY'S,0.94,,2026-04-22T00:00:00
3beb3f99-b15f-50d3-a46c-cfb96a4a6e1f,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,b8eadc23-f654-5613-9f2a-cf111cf0ed88,-62.65,USD,-62.65,,2026-04-23,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},TRADER JOE'S #5799,0.88,,2026-04-23T00:00:00
326c854d-4f87-5ee9-9ee8-7489531aab81,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-61.75,USD,-61.75,,2026-04-24,bdba84aa-8286-5caf-8252-985e2f2f3c1a,confirmed,,manual,{},HOME DEPOT #1640 ,0.86,,2026-04-24T00:00:00
74a36c78-7373-555b-a06d-1f6114c44486,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,aed3c2eb-e1aa-5aab-aed0-039beaa9a52d,-9.99,USD,-9.99,,2026-04-24,b2297a61-f8d6-53cc-b11d-49ea16c81db3,confirmed,,manual,{},SPOTIFY USA,0.97,,2026-04-24T00:00:00
0c333368-f67c-5f35-9c05-21cbc986fdec,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,2d8b3f27-58fe-5583-8d7e-995c79ade98a,-90.53,USD,-90.53,,2026-04-25,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},KROGER #1283,0.93,,2026-04-25T00:00:00
2d7a2024-ebcb-5e7d-9187-ec0259ddd03b,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-52.49,USD,-52.49,,2026-04-25,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #8929 PAYMENT,0.98,,2026-04-25T00:00:00
9071fffd-4181-59b1-ab1c-d06b4e106876,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,aed3c2eb-e1aa-5aab-aed0-039beaa9a52d,-9.99,USD,-9.99,,2026-04-26,b2297a61-f8d6-53cc-b11d-49ea16c81db3,confirmed,,manual,{},SPOTIFY USA,0.76,,2026-04-26T00:00:00
b5ccc8b6-b674-5235-b01a-e972d60f2b0c,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-140.28,USD,-140.28,,2026-04-26,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #9174 PAYMENT,0.79,,2026-04-26T00:00:00
af828b7c-5221-537c-b443-ece695db626d,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,7d5663eb-5e52-5077-9815-788af0c1bfc3,-10.34,USD,-10.34,,2026-04-26,fa112a1b-3269-5304-b7dc-1ef8de5dddc0,draft,,manual,{},MCDONALD'S #9013,0.8,,2026-04-26T00:00:00
4a7f88e8-66dc-5d09-9df0-dc9fba282b23,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,5813fb16-6db8-5fd5-9486-97b3414b3ad6,-91.24,USD,-91.24,,2026-04-26,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},WHOLE FOODS 3801 PURCHASE,0.95,,2026-04-26T00:00:00
0187ebf6-315b-5512-8c08-5a4e903e6ec9,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,41d50eda-694c-5967-8780-12cd00399dab,-4.61,USD,-4.61,,2026-04-26,fa112a1b-3269-5304-b7dc-1ef8de5dddc0,confirmed,,plaid,{},DUNKIN',0.96,,2026-04-26T00:00:00
